,arch_id,uniqArch,score,time,acc
4163,7904,#+#+(#+#)@nor_conv_1x1,915.1658935546876,0.049632959999144,0.8333333329094782
3741,7905,(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1450.1197509765625,0.0669986540015088,41.1666665802002
3742,7906,(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+0,1409.444091796875,0.0559234399988781,46.21666653442382
4164,7907,#+((0)@nor_conv_1x1+0)@nor_conv_1x1+(0)@avg_pool_3x3,1310.983642578125,0.0416465859998425,35.49999994574653
3743,7908,(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1398.415771484375,0.0529679030005354,37.21666657511393
4165,7909,#+(#+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1392.3887939453125,0.0533317629997327,41.43333324686687
4166,7910,(#+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1+0,1317.692138671875,0.0408534270027303,36.33333334011501
4167,7911,#+#+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1342.536865234375,0.0491634259997226,40.51111101616754
4168,7912,#+(#+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1391.8089599609375,0.0548258090020681,43.79999995422363
3744,7913,(((0)@avg_pool_3x3)@nor_conv_3x3+0)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1360.255615234375,0.0490145469993876,40.61666661071777
3745,7914,((0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@avg_pool_3x3,1333.36279296875,0.053270804000931,34.4333332417806
4169,7915,#+#+#+((0)@avg_pool_3x3)@nor_conv_3x3,1238.7799072265625,0.0374490850008442,17.599999973297116
4170,7916,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3+0,1276.866943359375,0.0442977940001583,31.53333330959744
4171,7917,#+((0)@nor_conv_1x1+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3,1302.052001953125,0.0415333349992579,28.13333326043023
3746,7918,((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3+(0)@nor_conv_3x3+0,1380.253662109375,0.052618515001086,44.01111108737521
4172,7919,#+((0)@nor_conv_1x1+(0)@nor_conv_3x3)@avg_pool_3x3+0,1316.77880859375,0.0433243939987733,36.24999998474121
4173,7920,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.38333330535889
3747,7921,(#+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1370.862060546875,0.0522030789979908,36.049999898274734
4174,7922,#+#+(#+(0)@avg_pool_3x3)@avg_pool_3x3,995.4727172851562,0.0312472890000208,13.76666662979126
4175,7923,#+(#+((0)@nor_conv_3x3)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1374.7421875,0.0533540780015755,38.43333336385091
3748,7924,#+((0)@avg_pool_3x3)@nor_conv_1x1+((0)@avg_pool_3x3)@nor_conv_3x3+0,1304.780029296875,0.0461118439998244,34.19999987284342
3749,7925,(#+((0)@nor_conv_1x1)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1383.8045654296875,0.0531898820008791,38.6166666208903
3750,7926,(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1453.16796875,0.0661755039982381,44.53333327738444
4176,7927,#+#+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1326.47900390625,0.0445885640001506,36.6166666208903
3751,7928,(#+((0)@nor_conv_1x1)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1382.7357177734375,0.0510512660002859,41.53333328755697
4177,7929,#+#+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1299.8291015625,0.0463225720013724,37.04999993133545
4178,7930,#+(#+(0)@avg_pool_3x3)@nor_conv_1x1+0,1229.931640625,0.0407154630011064,31.649999933878583
3752,7931,(((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1256.577880859375,0.0447641920000023,26.183333318074546
4179,7932,#+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1414.79541015625,0.0570685150014469,38.59999993896484
4180,7933,#+#+((0)@nor_conv_3x3+(0)@nor_conv_3x3)@avg_pool_3x3,1321.684814453125,0.0429616610017546,22.933333307902014
3753,7934,(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1359.696533203125,0.0483054239994089,37.83333329264323
3754,7935,((0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1+0)@avg_pool_3x3+(0)@nor_conv_3x3,1305.493408203125,0.0417508960017585,36.83333330535889
4181,7936,(0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1193.71044921875,0.0356832739998935,26.13333331298828
4182,7937,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,32.5333332417806
4183,7938,#+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1,1391.825439453125,0.0497736300021642,42.666666595458985
4184,7939,#+#+#+(0)@nor_conv_3x3,1260.2813720703125,0.0354068180022295,38.54999984741211
3755,7940,#+(0)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3,1192.1533203125,0.0379232129998854,25.09999994913737
4185,7941,(#+0)@avg_pool_3x3+(0)@nor_conv_3x3+0,1190.737060546875,0.0355377570012933,33.044444451226134
3756,7942,((0)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1451.4876708984375,0.0597483330020622,41.44999994913736
3757,7943,(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+0,1190.715087890625,0.0365769390009518,29.777777755737304
3758,7944,#+(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1362.3206787109375,0.0492286879998573,38.03333325195312
3759,7945,(#+((0)@nor_conv_3x3)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1312.8494873046875,0.0467602479984634,35.766666595458986
4186,7946,#+(((0)@avg_pool_3x3)@nor_conv_3x3+0)@nor_conv_1x1+(0)@avg_pool_3x3,1310.806884765625,0.0441489519980677,36.9666666208903
3760,7947,#+((0)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1,1432.53173828125,0.0604739489972416,43.10000003560384
4187,7948,#+(#+0)@nor_conv_3x3+(0)@nor_conv_3x3,1338.609619140625,0.0538771680003264,40.73333333333333
4188,7949,#+(#+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3,1315.71142578125,0.0524013750000449,38.44999991353353
4189,7950,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1307.8876953125,0.0421271859995613,35.61111107211643
3761,7951,#+(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_1x1)@nor_conv_1x1,1459.484375,0.0644460479998088,40.11666659545898
4190,7952,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.53333330790202
4191,7953,#+((0)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_3x3+0,1321.53271484375,0.0419619269996474,43.83333323838976
4192,7954,#+((0)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1430.8695068359375,0.0592615499990643,35.7111111178928
4193,7955,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,38.877777757432725
4194,7956,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,33.088888848198785
4195,7957,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,33.23333327229818
3762,7958,(((0)@avg_pool_3x3)@avg_pool_3x3+0)@nor_conv_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1169.54931640625,0.0356154969995259,29.76666665649413
4196,7959,#+(#+(0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1233.2664794921875,0.0437677150002855,24.16666660308838
4197,7960,#+(#+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1370.83251953125,0.0491631139993842,38.84999994913737
3763,7961,(((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1,1343.389404296875,0.0473796930018579,31.89999995930989
4198,7962,#+#+(#+(0)@nor_conv_1x1)@nor_conv_1x1,1348.6107177734375,0.0568749390004086,26.19999994913737
3764,7963,(((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1444.820556640625,0.0650952120013244,41.21666660054525
4199,7964,#+(#+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1391.8089599609375,0.0548258090020681,43.19999990844727
4200,7965,#+((0)@avg_pool_3x3+0)@nor_conv_1x1+(0)@avg_pool_3x3,1231.419921875,0.0403601489997527,30.355555548773868
3765,7966,(0)@nor_conv_3x3+(0)@nor_conv_3x3+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1383.8470458984375,0.052977130999352,39.09999989318848
4201,7967,#+(0)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1194.21484375,0.0383033329999307,27.777777770996096
3766,7968,#+(#+((0)@nor_conv_3x3)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_1x1,1426.8123779296875,0.0562880050019884,35.08333324940999
4202,7969,#+(0)@avg_pool_3x3+0,997.5343017578124,0.0323187340000004,21.466666636149085
4203,7970,#+(#+0)@avg_pool_3x3+(0)@nor_conv_1x1,1241.189453125,0.0495559150003828,33.916666559855145
4204,7971,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1365.1085205078125,0.0484680520021356,35.26666660902236
4205,7972,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1365.45849609375,0.0488342309981817,39.80000000339084
4206,7973,#+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1415.8671875,0.0591199909977149,37.599999954223634
4207,7974,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1332.423095703125,0.0474475800001528,38.89999994913737
3767,7975,(((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1366.488525390625,0.0551036559991189,38.999999923706056
3768,7976,#+((0)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_3x3,1429.463134765625,0.0532477759988978,41.20000000508627
4208,7977,#+(#+0)@nor_conv_1x1+(0)@avg_pool_3x3,1314.3922119140625,0.0405776190018514,33.96666660224067
3769,7978,#+(0)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1365.1409912109375,0.0465021780000824,37.18333339436849
4209,7979,#+(0)@avg_pool_3x3+(0)@nor_conv_3x3+0,1210.217529296875,0.0368369390016596,32.28888886176215
4210,7980,#+(#+0)@nor_conv_1x1+(0)@avg_pool_3x3,1314.3922119140625,0.0405776190018514,33.98333330281576
4211,7981,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1309.44921875,0.0466803919989615,37.7666666293674
4212,7982,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3+0,1280.01025390625,0.0454686880002555,32.888888860066736
4213,7983,#+(#+#)@nor_conv_1x1+(0)@avg_pool_3x3,1006.5488891601562,0.0372345700016012,16.666666650136314
4214,7984,#+#+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3,1330.409423828125,0.0401654470006178,34.53333325703939
4215,7985,#+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_1x1,1391.6024169921875,0.0486067179990641,43.46666664632161
3770,7986,(#+((0)@nor_conv_3x3)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1319.888916015625,0.0465560459997504,37.24999989827474
3771,7987,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1425.1318359375,0.0555857819999801,42.56666652933757
4216,7988,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.283333285013835
4217,7989,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3+0,1370.0103759765625,0.0482398049971379,42.62222220187717
3772,7990,((0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3+0)@avg_pool_3x3+(0)@nor_conv_3x3,1357.71923828125,0.0561206370002764,41.13333332316081
4218,7991,#+(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1332.2197265625,0.0422670810003182,38.54444441392686
4219,7992,(#+(0)@nor_conv_1x1)@avg_pool_3x3+0+0,1236.4974365234375,0.0386954360001254,30.133333289252388
4220,7993,#+#+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1342.536865234375,0.0491634259997226,40.11666659545898
3773,7994,((0)@avg_pool_3x3)@avg_pool_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+0+0,982.2662353515624,0.0306514370022341,14.3833333307902
4221,7995,#+#+(#+#)@nor_conv_1x1,915.1658935546876,0.049632959999144,0.8333333322736952
4222,7996,#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1187.2503662109375,0.0364864399998623,27.049999961853025
3774,7997,(((0)@nor_conv_3x3)@nor_conv_3x3+0)@avg_pool_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+0,1293.922119140625,0.0418552839983021,35.699999949137364
4223,7998,#+(#+(0)@nor_conv_1x1)@nor_conv_1x1+0,1344.501220703125,0.0552643169976363,38.26666663614909
3775,7999,(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1371.0157470703125,0.0494979749964841,38.150000000000006
4224,8000,#+(#+0)@nor_conv_1x1+0,1252.5369873046875,0.0453420819976599,33.84999988810222
4225,8001,#+#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1229.247314453125,0.0366259799993713,35.80000005086264
3776,8002,(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@avg_pool_3x3+0,1410.268798828125,0.0528645239974139,46.03333325703939
4226,8003,#+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1345.1591796875,0.0512370870019367,33.29999990844727
3777,8004,#+(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3)@nor_conv_3x3+0,1373.76513671875,0.0496758979970763,45.03333333333333
4227,8005,(#+#)@avg_pool_3x3+(0)@nor_conv_1x1+0,1253.955322265625,0.0367456679996394,34.62222221883138
3778,8006,(#+((0)@avg_pool_3x3)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1302.200439453125,0.0434266089978336,35.80000005086263
3779,8007,(#+(0)@avg_pool_3x3)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1283.240478515625,0.0431967260010424,35.48333325703939
4228,8008,#+(#+(0)@nor_conv_3x3)@nor_conv_1x1+0,1335.1334228515625,0.0437867369982996,42.74999997456868
4229,8009,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1261.1103515625,0.04346331400302,31.94444440544976
4230,8010,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,32.716666625976565
4231,8011,#+((0)@nor_conv_1x1)@nor_conv_1x1+0,1388.7353515625,0.0503284189981059,37.766666595458986
3780,8012,((0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1452.205810546875,0.0654715060009039,42.3499999593099
4232,8013,#+(#+#)@nor_conv_1x1+(0)@nor_conv_1x1,1273.077880859375,0.0460153460007859,32.68333332570394
3781,8014,#+(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+((0)@avg_pool_3x3)@nor_conv_1x1,1413.1011962890625,0.0574201169984007,37.849999883015954
4233,8015,#+((0)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3,1192.4881591796875,0.0412815899981069,23.44999997202555
4234,8016,#+(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1230.0811767578125,0.0387090559997886,31.26666667429606
4235,8017,#+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1372.010009765625,0.0494080579992441,38.96666659037272
4236,8018,#+(0)@nor_conv_1x1+0,1327.1275634765625,0.0413063240011979,33.95555554538303
4237,8019,(#+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1369.4326171875,0.0490632830005779,36.75555552842882
3782,8020,#+(#+((0)@avg_pool_3x3)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1319.5537109375,0.0419472769972344,38.46666666666667
4238,8021,#+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1428.04833984375,0.0569052989994816,40.94999994405111
4239,8022,(0)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1368.029541015625,0.0482854600013524,37.24444436984592
4240,8023,#+(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1230.0811767578125,0.0387090559997886,30.41666660563151
4241,8024,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+0,1270.7711181640625,0.0432085089996689,30.88888883463542
4242,8025,#+((0)@avg_pool_3x3+0)@nor_conv_3x3+(0)@nor_conv_3x3,1332.911865234375,0.0470855210005538,39.09999996270074
4243,8026,#+(#+#)@avg_pool_3x3+(0)@nor_conv_3x3,1264.30419921875,0.0410642179995193,39.76666667175293
3783,8027,#+(((0)@nor_conv_3x3)@avg_pool_3x3+0)@nor_conv_1x1+(0)@avg_pool_3x3,1319.113525390625,0.0482775460004631,37.01666661580404
4244,8028,#+(#+(0)@avg_pool_3x3)@nor_conv_1x1+0,1229.931640625,0.0407154630011064,31.400000012715655
4245,8029,#+((0)@avg_pool_3x3)@nor_conv_3x3+0,1298.102294921875,0.0452277669974137,34.56666655985514
3784,8030,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_1x1,1384.0684814453125,0.0516779429999587,38.33333325195312
4246,8031,#+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1372.010009765625,0.0494080579992441,38.63333330281576
4247,8032,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,39.19999993896485
4248,8033,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.66666660054525
4249,8034,#+(0)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1318.3837890625,0.0448917799985792,37.58888876681858
3785,8035,#+(#+((0)@avg_pool_3x3)@nor_conv_3x3)@nor_conv_1x1+0,1314.8662109375,0.0452153099977294,35.83333329264323
4250,8036,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,17.16666663233439
3786,8037,(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1444.7998046875,0.0615942210024513,40.4499999186198
4251,8038,(0)@nor_conv_1x1+(0+0)@avg_pool_3x3+0,1201.9093017578125,0.036000698000862,22.455555526733395
4252,8039,#+#+#,1056.087158203125,0.0508103110005322,0.8333333324856228
4253,8040,#+((0)@avg_pool_3x3+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1216.423828125,0.036805377996643,21.66666665988498
4254,8041,(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1386.09765625,0.0494875420008611,40.86666662597656
4255,8042,#+#+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1299.8291015625,0.0463225720013724,36.266666595458986
4256,8043,#+(#+0)@nor_conv_3x3+(0)@avg_pool_3x3,1233.4400634765625,0.0365381260016874,36.64999989827474
4257,8044,#+#+#+(0)@avg_pool_3x3,1001.4691162109376,0.0413849420001497,16.088888872782388
4258,8045,#+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1374.012939453125,0.0490209220006363,38.650000000000006
4259,8046,#+(0)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1310.192626953125,0.0442526070000894,37.71111106024848
3787,8047,#+#+(#+((0)@nor_conv_1x1)@nor_conv_3x3)@nor_conv_1x1,1388.410400390625,0.0549505240014696,28.90000000254313
4260,8048,#+#+0,1054.735595703125,0.0307209550010156,30.266666676839197
3788,8049,(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3)@nor_conv_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1,1416.5499267578125,0.0551590120012406,44.01666663614908
4261,8050,((0)@avg_pool_3x3+0)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1382.57763671875,0.0477534769997873,40.6666665886773
4262,8051,#+(0)@avg_pool_3x3+0,997.5343017578124,0.0323187340000004,22.133333315531413
3789,8052,(#+((0)@nor_conv_3x3)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1421.467529296875,0.0602444079995621,42.13333335367838
4263,8053,#+(0)@nor_conv_3x3+0,1258.1351318359375,0.0394727620005141,39.92222222222222
4264,8054,#+((0)@nor_conv_3x3)@avg_pool_3x3+0,1315.1761474609375,0.0434867369986022,36.63333325195312
4265,8055,#+(#+(0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1322.98828125,0.0518149799972889,39.09999992370606
3790,8056,#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1186.4482421875,0.0349897220003185,31.54999989573161
4266,8057,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,32.35555551486545
4267,8058,((0)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1454.27001953125,0.0595783190001384,44.84444447835286
3791,8059,#+(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1,1415.491455078125,0.0565642850015137,44.79999988810221
4268,8060,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,32.96666658528646
4269,8061,#+(#+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1235.972412109375,0.036143687000731,31.955555491129555
4270,8062,#+#+0,1054.735595703125,0.0307209550010156,30.216666661580405
3792,8063,#+((0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3+(0)@nor_conv_3x3)@avg_pool_3x3,1377.6561279296875,0.0538101009988167,31.999999954223632
4271,8064,#+#+((0)@nor_conv_3x3)@nor_conv_1x1,1343.0933837890625,0.0452496990001236,33.11666664632162
3793,8065,#+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@avg_pool_3x3,1188.05712890625,0.0365572890004841,22.099999959309898
4272,8066,#+#+(0)@nor_conv_3x3+(0)@avg_pool_3x3,1232.96484375,0.0364697460026945,36.86666656494141
4273,8067,#+#+#+(0)@avg_pool_3x3,1001.4691162109376,0.0413849420001497,16.1833332862854
4274,8068,#+(0)@avg_pool_3x3+(0)@avg_pool_3x3+0,992.067138671875,0.0284539159983978,14.444444413079156
4275,8069,(#+0)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@avg_pool_3x3,1202.4537353515625,0.0374990700001944,28.066666618347167
4276,8070,#+#+#,1056.087158203125,0.0508103110005322,0.8333333324856228
4277,8071,#+(0)@nor_conv_1x1+(0)@avg_pool_3x3+0,1205.248291015625,0.0368630419980036,29.03333332655165
3794,8072,#+#+(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3)@avg_pool_3x3,1207.885009765625,0.0439211349985271,24.19999997711181
3795,8073,(#+#)@nor_conv_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1235.471923828125,0.0425964330024726,32.466666648864745
3796,8074,(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1418.375244140625,0.0538875889978953,41.86666667683919
3797,8075,#+(#+0)@nor_conv_1x1+((0)@nor_conv_1x1)@avg_pool_3x3,1333.925537109375,0.0440189210021344,36.68333327229818
4278,8076,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1+0,1372.280517578125,0.0543323900019458,41.74444443766276
4279,8077,(#+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+0,1325.060791015625,0.0415381120001256,43.19999989318848
3798,8078,#+(((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_3x3+0,1376.023681640625,0.0508662480024213,43.34999994913737
4280,8079,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1332.423095703125,0.0474475800001528,38.39999991353353
4281,8080,(#+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1369.023681640625,0.0493122769985348,39.28888880750868
